s3ic_id,num_dep,region,department,city,name,lat,lon,last_inspection,regime,seveso,family,active,code_postal,code_insee,code_naf
0065.06230,75,ILE DE FRANCE,PARIS,PARIS 11,DESBOURDES (i2483),654820,6862322,2019-02-05,E,NS,Industries,En fonctionnement,75011,75111,25.61Z
0065.06233,75,ILE DE FRANCE,PARIS,PARIS 12,CPCU ,654005,6860466,2019-07-03,A,NS,Industries,En fonctionnement,75012,75112,35.30Z
0065.06234,75,ILE DE FRANCE,PARIS,PARIS 13,RATP CHOISY-Département  maintenance,652646,6858937,2020-02-26,E,NS,Industries,En fonctionnement,75013,75113,
0065.06236,75,ILE DE FRANCE,PARIS,PARIS 15,CPCU VAUGIRARD,649367,6859599,2019-12-18,A,NS,Industries,En fonctionnement,75015,75115,35.30Z
0065.06239,75,ILE DE FRANCE,PARIS,PARIS 15,VIPARIS,648432,6860674,2014-12-10,E,NS,Industries,En fonctionnement,75015,75115,
0065.06240,75,ILE DE FRANCE,PARIS,PARIS 15,CPCU GRENELLE (i449),647592,6861366,2020-09-15,A,NS,Industries,En fonctionnement,75015,75115,35.30Z
0065.06244,75,ILE DE FRANCE,PARIS,PARIS 18,RATP - ATELIER DE CHAMPIONNET,652389,6866514,2015-01-27,A,NS,Industries,En fonctionnement,75018,75118,
0065.06261,92,ILE DE FRANCE,HAUTS DE SEINE,CLAMART,COCA COLA EUROPEAN PARTNERS FRANCE,644616,6853672,2020-07-17,A,NS,Industries,En fonctionnement,92140,92023,11.07B
0065.06266,92,ILE DE FRANCE,HAUTS DE SEINE,CLICHY,CEVE (Ex SDCC),648533,6866491,2020-12-02,A,NS,Industries,En fonctionnement,92110,92024,
0065.06270,92,ILE DE FRANCE,HAUTS DE SEINE,COURBEVOIE,ENERTHERM,643769,6866707,2020-12-16,A,NS,Industries,En fonctionnement,92400,92026,
0065.06271,92,ILE DE FRANCE,HAUTS DE SEINE,COURBEVOIE,SEINERGIE,645121,6866446,2017-10-17,E,NS,Industries,En fonctionnement,92400,92026,35.30Z
0065.06277,92,ILE DE FRANCE,HAUTS DE SEINE,COLOMBES,SAFRAN AIRCRAFT ENGINES,645451,6871043,2020-06-09,A,SB,Industries,En fonctionnement,92700,92025,30.30Z
0065.06282,92,ILE DE FRANCE,HAUTS DE SEINE,GENNEVILLIERS,EDF,645781,6871068,2021-01-25,A,NS,Industries,En fonctionnement,92230,92036,35.11Z
0065.06284,92,ILE DE FRANCE,HAUTS DE SEINE,GENNEVILLIERS,MERSEN FRANCE GENNEVILLIERS,648472,6870098,2020-01-15,A,NS,Industries,En fonctionnement,92230,92036,23.99Z
0065.06287,92,ILE DE FRANCE,HAUTS DE SEINE,GENNEVILLIERS,SOGEPP,648002,6872218,2020-11-25,A,SH,Industries,En fonctionnement,92230,92036,52.10B
0065.06288,92,ILE DE FRANCE,HAUTS DE SEINE,GENNEVILLIERS,TOTAL MARKETING FRANCE,646973,6872049,2020-11-23,A,SH,Industries,En fonctionnement,92230,92036,
0065.06289,92,ILE DE FRANCE,HAUTS DE SEINE,GENNEVILLIERS,TRAPIL,648325,6872235,2019-04-04,A,SB,Industries,En fonctionnement,92230,92036,49.50Z
0065.06290,92,ILE DE FRANCE,HAUTS DE SEINE,GENNEVILLIERS,SOC PHOSALU REVETEMEN METAUX,649618,6869422,2019-10-09,A,NS,Industries,En fonctionnement,92234,92036,25.61Z
0065.06294,92,ILE DE FRANCE,HAUTS DE SEINE,GENNEVILLIERS,PMC ISOCHEM,649537,6872018,2020-10-01,A,SB,Industries,En fonctionnement,92230,92036,20.14Z
0065.06295,92,ILE DE FRANCE,HAUTS DE SEINE,GENNEVILLIERS,ENGIE RESEAUX,647916,6870825,2019-07-02,A,NS,Industries,En fonctionnement,92230,92036,
0065.06300,92,ILE DE FRANCE,HAUTS DE SEINE,GENNEVILLIERS,SOCIETE FRANCILIENNE D ENROBAGE,647938,6871904,2018-09-20,E,NS,Industries,En fonctionnement,92230,92036,
0065.06301,92,ILE DE FRANCE,HAUTS DE SEINE,GENNEVILLIERS,SOCIETE DES ENROBES DE GENNEVILLIERS,646764,6871366,2019-01-23,E,NS,Industries,En fonctionnement,92230,92036,23.99Z
0065.06307,92,ILE DE FRANCE,HAUTS DE SEINE,NANTERRE,EQIOM BETONS,639815,6866966,2018-07-11,E,NS,Industries,En fonctionnement,92000,92050,23.63Z
0065.06309,92,ILE DE FRANCE,HAUTS DE SEINE,NANTERRE,CASH (MAISON DE NANTERRE),642956,6868672,2017-11-08,E,NS,Industries,En fonctionnement,92000,92050,88.10B
0065.06311,92,ILE DE FRANCE,HAUTS DE SEINE,NANTERRE,CEMEX BETON ILE DE FRANCE,639296,6866543,2019-08-22,E,NS,Industries,En fonctionnement,92000,92050,23.63Z
0065.06313,92,ILE DE FRANCE,HAUTS DE SEINE,NANTERRE,SHELL(ExSOCIETE DES LUBRIFIANTS DE NANT),640057,6866822,2020-05-26,A,SB,Industries,En fonctionnement,92000,92050,
0065.06314,92,ILE DE FRANCE,HAUTS DE SEINE,NANTERRE,CCMP,640175,6867139,2020-02-03,A,SH,Industries,En fonctionnement,92000,92050,
0065.06320,92,ILE DE FRANCE,HAUTS DE SEINE,PUTEAUX,CICEO ,644648,6865242,2019-04-04,E,NS,Industries,En fonctionnement,92800,92062,35.30Z
0065.06325,92,ILE DE FRANCE,HAUTS DE SEINE,SURESNES,SOCLIS,643522,6863822,2021-02-11,A,NS,Industries,En fonctionnement,92150,92073,35.30Z
0065.06327,92,ILE DE FRANCE,HAUTS DE SEINE,VILLENEUVE LA GARENNE,VLG CHEM,650360,6870673,2021-02-22,A,NS,Industries,En fonctionnement,92390,92078,21.10Z
0065.06328,92,ILE DE FRANCE,HAUTS DE SEINE,VILLENEUVE LA GARENNE,GALVANOPLAST / SOCORFI,650377,6870512,2020-07-23,A,NS,Industries,En fonctionnement,92390,92078,25.61Z
0065.06329,92,ILE DE FRANCE,HAUTS DE SEINE,VILLENEUVE LA GARENNE,Univar Solutions SAS,650169,6871913,2020-12-14,A,SB,Industries,En fonctionnement,92390,92078,46.75Z
0065.06331,92,ILE DE FRANCE,HAUTS DE SEINE,VILLENEUVE LA GARENNE,DALKIA,650954,6871357,2017-11-13,E,NS,Industries,En fonctionnement,92390,92078,35.30Z
0065.06333,92,ILE DE FRANCE,HAUTS DE SEINE,MEUDON,ENGIE RESEAUX,643883,6854565,2020-09-07,A,NS,Industries,En fonctionnement,92190,92048,
0065.06336,93,ILE DE FRANCE,SEINE-SAINT-DENIS,AUBERVILLIERS,SUEZ RV OSIS ILE DE FRANCE ex CUV'ECLAIR,654085,6868493,2020-02-04,A,NS,Industries,En fonctionnement,93300,93001,81.21Z
0065.06347,93,ILE DE FRANCE,SEINE-SAINT-DENIS,AULNAY SOUS BOIS,SOPROREAL,662210,6872315,2020-05-28,E,NS,Industries,En fonctionnement,93600,93005,20.42Z
0065.06348,93,ILE DE FRANCE,SEINE-SAINT-DENIS,AULNAY SOUS BOIS,Dalkia,663528,6872814,2018-09-06,E,NS,Industries,En fonctionnement,93600,93005,
0065.06350,93,ILE DE FRANCE,SEINE-SAINT-DENIS,AULNAY SOUS BOIS,AULNAY ENERGIE SERVICES,664745,6872355,2018-07-26,E,NS,Industries,En fonctionnement,93600,93005,35.30Z
0065.06351,93,ILE DE FRANCE,SEINE-SAINT-DENIS,AULNAY SOUS BOIS,EVA INDUSTRIES,662193,6872309,2020-10-23,E,NS,Industries,En fonctionnement,93600,93005,
0065.06353,93,ILE DE FRANCE,SEINE-SAINT-DENIS,BAGNOLET,LES MAITRES ARGENTEURS,657243,6863679,2018-12-12,E,NS,Industries,En fonctionnement,93170,93006,
0065.06356,93,ILE DE FRANCE,SEINE-SAINT-DENIS,BAGNOLET,SDCB SUD,657448,6863103,2020-06-10,A,NS,Industries,En fonctionnement,93170,93006,35.30Z
0065.06360,93,ILE DE FRANCE,SEINE-SAINT-DENIS,LE BLANC MESNIL,LES TUBES DE MONTREUIL,662377,6871632,2021-01-27,E,NS,Industries,En fonctionnement,93150,93007,
0065.06361,93,ILE DE FRANCE,SEINE-SAINT-DENIS,LE BLANC MESNIL,CHRETIEN,659414,6871153,2019-02-07,E,NS,Industries,En fonctionnement,93150,93007,
0065.06365,93,ILE DE FRANCE,SEINE-SAINT-DENIS,BOBIGNY,IDEX ENERGIES (SEMECO),659869,6867177,2019-12-11,A,NS,Industries,En fonctionnement,93000,93008,35.30Z
0065.06369,93,ILE DE FRANCE,SEINE-SAINT-DENIS,BONDY,CORIANCE,662543,6868614,2018-07-06,E,NS,Industries,En fonctionnement,93140,93010,
0065.06375,93,ILE DE FRANCE,SEINE-SAINT-DENIS,DUGNY,CHIMIREC,657497,6871539,2020-05-27,A,NS,Industries,En fonctionnement,93440,93030,
0065.06379,93,ILE DE FRANCE,SEINE-SAINT-DENIS,LA COURNEUVE,ORANGINA SUNTORY FRANCE,655180,6869320,2019-07-04,A,NS,Industries,En fonctionnement,93120,93027,11.07B
0065.06384,93,ILE DE FRANCE,SEINE-SAINT-DENIS,LA COURNEUVE,GENERAL ELECTRIC ex ALSTOM POWER,656922,6869685,2020-11-26,E,NS,Industries,En fonctionnement,93120,93027,
0065.06391,93,ILE DE FRANCE,SEINE-SAINT-DENIS,LES LILAS,MODERN CHROME,657219,6864177,2019-06-20,E,NS,Industries,En fonctionnement,93260,93045,25.61Z
0065.06395,93,ILE DE FRANCE,SEINE-SAINT-DENIS,VILLEPINTE,ENGIE Réseaux,667842,6873022,2018-10-08,E,NS,Industries,En fonctionnement,93420,93078,35.30Z
0065.06408,93,ILE DE FRANCE,SEINE-SAINT-DENIS,NEUILLY PLAISANCE,MELJAC - BETTENCOURT sarl,663691,6862341,2020-01-14,E,NS,Industries,En fonctionnement,93360,93049,
0065.06413,93,ILE DE FRANCE,SEINE-SAINT-DENIS,NEUILLY SUR MARNE,LAG ET CIE,664935,6863074,2016-01-26,E,NS,Industries,En fonctionnement,93330,93050,25.61Z
0065.06419,93,ILE DE FRANCE,SEINE-SAINT-DENIS,NOISY LE SEC,SITREM,659550,6866761,2020-05-28,A,NS,Industries,En fonctionnement,93130,93053,
0065.06422,93,ILE DE FRANCE,SEINE-SAINT-DENIS,NOISY LE SEC,PROTECTION DES METAUX  SAS,659537,6866253,2020-06-23,A,NS,Industries,En fonctionnement,93130,93053,
0065.06431,93,ILE DE FRANCE,SEINE-SAINT-DENIS,PIERREFITTE SUR SEINE,REVETEMENT CHROME DUR,653522,6873554,2020-02-14,A,NS,Industries,En fonctionnement,93380,93059,25.61Z
0065.06436,93,ILE DE FRANCE,SEINE-SAINT-DENIS,ROMAINVILLE,SOLARIS (ex DALKIA) parc BIOCITECH,658402,6866128,2016-06-09,A,NS,Industries,En fonctionnement,93230,93063,
0065.06440,93,ILE DE FRANCE,SEINE-SAINT-DENIS,ST DENIS,TECHNIC FRANCE,653318,6868130,2020-06-17,A,NS,Industries,En fonctionnement,93200,93066,20.59Z
0065.06442,93,ILE DE FRANCE,SEINE-SAINT-DENIS,ST DENIS,Plaine Commune Energie (site FABIEN),652189,6871404,2020-11-17,E,NS,Industries,En fonctionnement,93200,93066,
0065.06444,93,ILE DE FRANCE,SEINE-SAINT-DENIS,ST DENIS,SNCF TECHNICENTRE LE LANDY,652304,6868493,2014-11-28,E,NS,Industries,En fonctionnement,93200,93066,
0065.06445,93,ILE DE FRANCE,SEINE-SAINT-DENIS,ST DENIS,SARIA INDUSTRIES SAS,651820,6870263,2015-04-03,A,NS,Industries,En fonctionnement,93200,93066,
0065.06446,93,ILE DE FRANCE,SEINE-SAINT-DENIS,ST DENIS,Plaine Commune Energie,653922,6869997,2019-04-10,A,NS,Industries,En fonctionnement,93200,93066,
0065.06452,93,ILE DE FRANCE,SEINE-SAINT-DENIS,ST OUEN,RENOVA CHROME,651284,6867363,2018-02-21,E,NS,Industries,En fonctionnement,93400,93070,
0065.06453,93,ILE DE FRANCE,SEINE-SAINT-DENIS,ST OUEN,Dalkia Wastenergy,650287,6868457,2020-11-24,A,NS,Industries,En fonctionnement,93400,93070,38.21Z
0065.06454,93,ILE DE FRANCE,SEINE-SAINT-DENIS,ST OUEN,CPCU,650618,6868188,2020-10-06,A,NS,Industries,En fonctionnement,93400,93070,35.30Z
0065.06455,93,ILE DE FRANCE,SEINE-SAINT-DENIS,SEVRAN,Dalkia,664794,6870490,2019-03-05,E,NS,Industries,En fonctionnement,93270,93071,
0065.06456,93,ILE DE FRANCE,SEINE-SAINT-DENIS,SEVRAN,SEVEO GIE,665844,6871949,2021-02-16,A,NS,Industries,En fonctionnement,93270,93071,
0065.06457,93,ILE DE FRANCE,SEINE-SAINT-DENIS,STAINS,PLAINE COMMUNE ENERGIE,654486,6873258,2020-10-27,A,NS,Industries,En fonctionnement,93240,93072,
0065.06463,94,ILE DE FRANCE,VAL DE MARNE,ALFORTVILLE,SMAG,657968,6853170,2019-01-30,E,NS,Industries,En fonctionnement,94140,94002,
0065.06466,94,ILE DE FRANCE,VAL DE MARNE,ALFORTVILLE,SNCTA,657455,6855624,2018-04-10,E,NS,Industries,En fonctionnement,94140,94002,
0065.06467,94,ILE DE FRANCE,VAL DE MARNE,CHAMPIGNY SUR MARNE,JULEA,667177,6857003,2017-10-18,E,NS,Industries,En fonctionnement,94500,94017,
0065.06473,94,ILE DE FRANCE,VAL DE MARNE,BONNEUIL SUR MARNE,SPME,662533,6853341,2018-11-15,A,NS,Industries,En fonctionnement,94388,94011,23.99Z
0065.06477,94,ILE DE FRANCE,VAL DE MARNE,BONNEUIL SUR MARNE,METAL COULEUR SYSTEMES,663424,6853472,2018-05-29,A,NS,Industries,En fonctionnement,94380,94011,25.61Z
0065.06481,94,ILE DE FRANCE,VAL DE MARNE,BRY SUR MARNE,CREALIS SAS,665158,6859930,2020-10-08,A,NS,Industries,En fonctionnement,94360,94015,82.92Z
0065.06487,94,ILE DE FRANCE,VAL DE MARNE,CHOISY LE ROI,VEOLIA EAU ILE DE FRANCE,657137,6851054,2019-10-08,A,SB,Industries,En fonctionnement,94600,94022,36.00Z
0065.06489,94,ILE DE FRANCE,VAL DE MARNE,CHOISY LE ROI,RENAULT,657740,6850926,2017-06-20,A,NS,Industries,En fonctionnement,94600,94022,
0065.06493,94,ILE DE FRANCE,VAL DE MARNE,CRETEIL,SCUC CHAUFFERIE A  CENTRE,660237,6853154,2021-02-25,E,NS,Industries,En fonctionnement,94000,94028,
0065.06494,94,ILE DE FRANCE,VAL DE MARNE,CRETEIL,SCUC CHAUFFERIE DU PALAIS F,659456,6854094,2021-02-25,E,NS,Industries,En fonctionnement,94000,94028,35.30Z
0065.06495,94,ILE DE FRANCE,VAL DE MARNE,CRETEIL,SCUC CHAUFFERIE ECHAT OUEST,659262,6855391,2021-02-25,E,NS,Industries,En fonctionnement,94000,94028,
0065.06496,94,ILE DE FRANCE,VAL DE MARNE,CRETEIL,SCUC CHAUFFERIE CT1,660727,6853067,2021-02-25,A,NS,Industries,En fonctionnement,94000,94028,35.30Z
0065.06498,94,ILE DE FRANCE,VAL DE MARNE,CRETEIL,VALO'MARNE (EX CIE),658624,6853295,2020-12-11,A,NS,Industries,En fonctionnement,94034,94028,38.21Z
0065.06503,94,ILE DE FRANCE,VAL DE MARNE,FONTENAY SOUS BOIS,RATP ,660225,6860972,2014-02-12,A,NS,Industries,En fonctionnement,94120,94033,
0065.06504,94,ILE DE FRANCE,VAL DE MARNE,FONTENAY SOUS BOIS,ELECTROLYSE FONTENAYSIENNE,660267,6861471,2018-06-22,E,NS,Industries,En fonctionnement,94120,94033,25.61Z
0065.06505,94,ILE DE FRANCE,VAL DE MARNE,FONTENAY SOUS BOIS,RCU,661911,6862257,2019-06-19,A,NS,Industries,En fonctionnement,94120,94033,35.30Z
0065.06508,94,ILE DE FRANCE,VAL DE MARNE,IVRY SUR SEINE,SOCCRAM,654736,6855211,2019-03-14,E,NS,Industries,En fonctionnement,94200,94041,
0065.06514,94,ILE DE FRANCE,VAL DE MARNE,IVRY SUR SEINE,IVRY PARIS 13,655072,6858204,2020-11-20,A,NS,Industries,En fonctionnement,94200,94041,38.21Z
0065.06515,94,ILE DE FRANCE,VAL DE MARNE,IVRY SUR SEINE,CPCU IVRY,656484,6857486,2019-11-07,A,NS,Industries,En fonctionnement,94200,94041,35.30Z
0065.06519,94,ILE DE FRANCE,VAL DE MARNE,MAISONS ALFORT,SEMGEMA,659013,6855986,2021-03-03,E,NS,Industries,En fonctionnement,94700,94046,35.30Z
0065.06520,94,ILE DE FRANCE,VAL DE MARNE,MAISONS ALFORT,BIO SPRINGER,658387,6855398,2020-07-10,A,NS,Industries,En fonctionnement,94700,94046,10.89Z
0065.06521,94,ILE DE FRANCE,VAL DE MARNE,MAROLLES EN BRIE,SOURIAU,666098,6847529,2020-03-02,A,NS,Industries,En fonctionnement,94440,94048,27.33Z
0065.06525,94,ILE DE FRANCE,VAL DE MARNE,ORLY,AIR FRANCE INDUSTRIES,654309,6849715,2020-12-01,A,NS,Industries,En fonctionnement,94310,94054,
0065.06526,94,ILE DE FRANCE,VAL DE MARNE,ORLY,AGESVAM,655855,6849158,2019-03-22,E,NS,Industries,En fonctionnement,94310,94054,71.12B
0065.06529,94,ILE DE FRANCE,VAL DE MARNE,RUNGIS,GENERIS,652607,6850745,2020-12-08,A,NS,Industries,En fonctionnement,94569,94065,38.21Z
0065.06536,94,ILE DE FRANCE,VAL DE MARNE,SANTENY,SOHACO SA,668496,6846414,2018-01-31,A,NS,Industries,En fonctionnement,94440,94070,
0065.06537,94,ILE DE FRANCE,VAL DE MARNE,SUCY EN BRIE,RATP ,663454,6851781,2014-03-13,E,NS,Industries,En fonctionnement,94370,94071,
0065.06539,94,ILE DE FRANCE,VAL DE MARNE,VILLEJUIF,BILLON,652504,6853693,2020-06-16,E,NS,Industries,En fonctionnement,94800,94076,25.61Z
0065.06542,94,ILE DE FRANCE,VAL DE MARNE,VILLENEUVE LE ROI,SPVM,658180,6848694,2021-01-12,A,SH,Industries,En fonctionnement,94290,94077,
0065.06545,94,ILE DE FRANCE,VAL DE MARNE,VILLENEUVE LE ROI,MRVM,658067,6849079,2020-05-19,E,NS,Industries,En fonctionnement,94290,94077,23.99Z
0065.06546,94,ILE DE FRANCE,VAL DE MARNE,VILLENEUVE ST GEORGES,SNCF  TSEE,658917,6849441,2015-12-14,E,NS,Industries,En fonctionnement,94190,94078,49.10Z
0065.06547,94,ILE DE FRANCE,VAL DE MARNE,VILLENEUVE ST GEORGES,RODOR,658800,6849684,2020-10-15,A,NS,Industries,En fonctionnement,94190,94078,
0065.06549,94,ILE DE FRANCE,VAL DE MARNE,VILLIERS SUR MARNE,LASCO SAS,665153,6856988,2016-03-15,A,NS,Industries,En fonctionnement,94350,94079,
0065.06552,94,ILE DE FRANCE,VAL DE MARNE,VITRY SUR SEINE,SANOFI CHIMIE,656929,6853230,2020-12-09,A,NS,Industries,En fonctionnement,94400,94081,
0065.06554,94,ILE DE FRANCE,VAL DE MARNE,VITRY SUR SEINE,EFR FRANCE,656877,6854142,2020-06-15,A,SH,Industries,En fonctionnement,94400,94081,47.78B
0065.06561,94,ILE DE FRANCE,VAL DE MARNE,VITRY SUR SEINE,SNCF TECHNICENTRE PARIS RIVE GAUCHE,656670,6854303,2014-04-02,E,NS,Industries,En fonctionnement,94400,94081,
0065.06564,77,ILE DE FRANCE,SEINE ET MARNE,AMPONVILLE,SIBELCO France,665482,6800381,2019-05-16,A,NS,Carrières,En fonctionnement,77760,77003,
0065.06565,77,ILE DE FRANCE,SEINE ET MARNE,COURCELLES EN BASSEE,CEMEX GRANULATS,705184,6811053,2017-03-07,A,NS,Carrières,En fonctionnement,77126,77133,08.12Z
0065.06568,77,ILE DE FRANCE,SEINE ET MARNE,BABY,A2C GRANULAT,723111,6814468,2020-01-09,E,NS,Carrières,En fonctionnement,77480,77015,
0065.06569,77,ILE DE FRANCE,SEINE ET MARNE,GRISY SUR SEINE,A2C GRANULAT,720844,6815478,2020-01-09,A,NS,Carrières,En fonctionnement,77480,77218,
0065.06572,77,ILE DE FRANCE,SEINE ET MARNE,LARCHANT,SIBELCO France,668761,6800007,2015-10-05,A,NS,Carrières,En fonctionnement,77760,77244,
0065.06576,77,ILE DE FRANCE,SEINE ET MARNE,LE PIN,ETEX France Building Permormance SA,673717,6869290,2020-12-10,A,NS,Carrières,En fonctionnement,77181,77363,23.52Z
0065.06579,77,ILE DE FRANCE,SEINE ET MARNE,LA TOMBE,CBMTP,705507,6809271,2021-02-01,A,NS,Carrières,En fonctionnement,77130,77467,43.12A
0065.06580,77,ILE DE FRANCE,SEINE ET MARNE,VILLEPARISIS,PLACOPLATRE,673015,6870127,2020-11-25,A,NS,Carrières,En fonctionnement,77270,77514,08.11
0065.06597,77,ILE DE FRANCE,SEINE ET MARNE,POIGNY,IMERYS CERAMICS FRANCE,720284,6826419,2019-02-05,A,NS,Carrières,En fonctionnement,77160,77368,
0065.06603,77,ILE DE FRANCE,SEINE ET MARNE,SOUPPES SUR LOING,CARRIERES de SOUPPES,679577,6789640,2016-11-08,A,NS,Carrières,En fonctionnement,77460,77458,
0065.06613,78,ILE DE FRANCE,YVELINES,FLACOURT,SMEM,600502,6870149,2017-03-10,A,NS,Carrières,En fonctionnement,78200,78234,08.12Z
0065.06623,78,ILE DE FRANCE,YVELINES,GUERNES,LAFARGE GRANULATS SEINE NORD ,599883,6880418,2015-06-15,A,NS,Carrières,En fonctionnement,78520,78290,
0065.06626,91,ILE DE FRANCE,ESSONNE,LE COUDRAY MONTCEAUX,MEL Le Coudray-Montceaux,660824,6828556,2015-11-18,A,NS,Carrières,En fonctionnement,91830,91179,08.12Z
0065.06628,91,ILE DE FRANCE,ESSONNE,LE VAL ST GERMAIN,WIENERBERGER - Le Val-Saint-Germain,632628,6832430,2018-07-31,A,NS,Carrières,En fonctionnement,91530,91630,
0065.06641,93,ILE DE FRANCE,SEINE-SAINT-DENIS,VAUJOURS,PLACOPLATRE ,670055,6869772,2020-11-18,A,NS,Carrières,En fonctionnement,93410,93074,23.62Z
0065.06644,95,ILE DE FRANCE,VAL D'OISE,CORMEILLES EN PARISIS,PLACOPLATRE ex GYPSE LAMBERT cormeilles,642179,6874246,2020-11-13,A,NS,Carrières,En fonctionnement,95240,95176,23.62Z
0065.06659,77,ILE DE FRANCE,SEINE ET MARNE,CLAYE SOUILLY,VEOLIA REP,680440,6872837,2020-06-04,A,NS,Carrières,En fonctionnement,77410,77118,08.12
0065.06669,91,ILE DE FRANCE,ESSONNE,ETAMPES,Société des Ferrailles de l'Essonne,636859,6817158,2019-01-25,E,NS,Industries,En fonctionnement,91150,91223,
0065.06671,95,ILE DE FRANCE,VAL D'OISE,PIERRELAYE,FRANCE DEMOLITION,639654,6880366,2020-09-03,E,NS,Industries,En fonctionnement,95220,95488,
0065.06672,95,ILE DE FRANCE,VAL D'OISE,FOSSES,"EUROSTAR ENGINEER (ex SABIC,exGEP,exLNP)",665604,6888741,2016-02-03,E,NS,Industries,En fonctionnement,95470,95250,
0065.06673,95,ILE DE FRANCE,VAL D'OISE,ARGENTEUIL,CENTRE HOSPITALIER V.DUPOUY,644260,6871989,2015-12-09,E,NS,Industries,En fonctionnement,95100,95018,
0065.06680,78,ILE DE FRANCE,YVELINES,TRIEL SUR SEINE,GENERIS (ex-SIVATRU),627518,6872547,2020-12-18,E,NS,Industries,En fonctionnement,78510,78624,
0065.06681,78,ILE DE FRANCE,YVELINES,TRIEL SUR SEINE,VALOMAT,627356,6872549,2019-11-28,A,NS,Industries,En fonctionnement,78510,78624,71.12B
0065.06682,78,ILE DE FRANCE,YVELINES,ECQUEVILLY,ECOPUR,621872,6872323,2020-11-18,A,NS,Industries,En fonctionnement,78920,78206,38.21Z
0065.06686,91,ILE DE FRANCE,ESSONNE,GRIGNY,COCA COLA EUROPEAN PARTNERS CCEP,654711,6838542,2021-01-14,A,NS,Industries,En fonctionnement,91350,91286,
0065.06687,91,ILE DE FRANCE,ESSONNE,MAISSE,FULCHIRON,654894,6809735,2017-04-20,E,NS,Industries,En fonctionnement,91720,91359,
0065.06689,91,ILE DE FRANCE,ESSONNE,ECHARCON,BIOGENIE EUROPE,655421,6831969,2020-07-08,A,NS,Industries,En fonctionnement,91540,91204,
0065.06691,78,ILE DE FRANCE,YVELINES,LES ALLUETS LE ROI,LYONNAISE DES EAUX FRANCE les alluets,619662,6870088,2019-11-14,A,NS,Industries,En fonctionnement,78580,78010,
0065.06704,78,ILE DE FRANCE,YVELINES,BUCHELAY,NOVARCHIVE - Buchelay,603139,6877837,2019-04-02,A,NS,Industries,En fonctionnement,78200,78118,
0065.06707,77,ILE DE FRANCE,SEINE ET MARNE,LOGNES,LOGISTOCK,672606,6858652,2018-03-13,A,NS,Industries,En fonctionnement,77185,77258,
0065.06708,91,ILE DE FRANCE,ESSONNE,BRETIGNY SUR ORGE,DECATHLON,648548,6836126,2020-09-15,E,NS,Industries,En fonctionnement,91220,91103,
0065.06709,78,ILE DE FRANCE,YVELINES,ABLIS,ALDIMARCHE,614185,6826137,2017-04-11,E,NS,Industries,En fonctionnement,78660,78003,52.10B
0065.06711,77,ILE DE FRANCE,SEINE ET MARNE,MITRY MORY,PRODENE KLINT (laboratoires) mitry mory,673863,6875942,2019-05-10,A,NS,Industries,En fonctionnement,77290,77294,20.41Z
0065.06715,95,ILE DE FRANCE,VAL D'OISE,ARGENTEUIL,ARGEVAL (ex COFELY GDF SUEZ) ARGENTEUIL,641991,6873334,2020-03-10,E,NS,Industries,En fonctionnement,95100,95018,
0065.06726,78,ILE DE FRANCE,YVELINES,GUITRANCOURT,FER HARRY,609773,6877477,2018-05-31,E,NS,Industries,En fonctionnement,78440,78296,38.32Z
0065.06728,78,ILE DE FRANCE,YVELINES,EPONE,NORMINOX,614344,6873753,2014-06-12,E,NS,Industries,En fonctionnement,78680,78217,38.32Z
0065.06730,78,ILE DE FRANCE,YVELINES,GARGENVILLE,TAMAR GM PROPERTIES (ex AB GARGENVILLE),612507,6876321,2015-10-22,E,NS,Industries,En fonctionnement,78440,78267,
0065.06731,78,ILE DE FRANCE,YVELINES,CARRIERES SUR SEINE,SCI Campus SBG Eiffel (EX JVC FRANCE),638997,6868084,2021-01-25,E,NS,Industries,En fonctionnement,78420,78124,
0065.06733,78,ILE DE FRANCE,YVELINES,TRAPPES,MAJ ELIS,624611,6851594,2019-06-04,E,NS,Industries,En fonctionnement,78194,78621,
0065.06735,78,ILE DE FRANCE,YVELINES,VELIZY VILLACOUBLAY,VELIZY 2 - Centre Commercial,642591,6853616,2017-05-11,E,NS,Industries,En fonctionnement,78129,78640,
0065.06737,77,ILE DE FRANCE,SEINE ET MARNE,MONTEVRAIN,BIC ECRITURE 2000,682701,6862507,2016-03-23,E,NS,Industries,En fonctionnement,77144,77307,32.99Z
0065.06763,77,ILE DE FRANCE,SEINE ET MARNE,ISLES LES MELDEUSES,CAPOULADE (Décharge d'Isles-les-Meldeuse,701375,6877698,2020-12-09,A,NS,Industries,En fonctionnement,77440,77231,08.12Z
0065.06764,78,ILE DE FRANCE,YVELINES,COIGNIERES,SAFETY KLEEN FRANCE,620881,6849839,2019-09-12,A,NS,Industries,En fonctionnement,78310,78168,46.69B
0065.06765,78,ILE DE FRANCE,YVELINES,BUC,NICOLLIN,635101,6851661,2019-07-11,E,NS,Industries,En fonctionnement,78530,78117,38.11Z
0065.06766,77,ILE DE FRANCE,SEINE ET MARNE,DAMMARIE LES LYS,STLG Recyclage,672458,6824774,2017-11-10,A,NS,Industries,En fonctionnement,77190,77152,
0065.06767,95,ILE DE FRANCE,VAL D'OISE,LE PLESSIS GASSOT,REP,656949,6881019,2021-01-05,A,NS,Industries,En fonctionnement,95720,95492,
